Date,Close
Aug-17-2018,1238.90
Aug-16-2018,1238.80
Aug-15-2018,1239.80
Aug-14-2018,1256.00
Aug-13-2018,1254.20
Aug-10-2018,1274.70
Aug-09-2018,1275.90
Aug-08-2018,1276.90
Aug-07-2018,1274.30
Aug-06-2018,1273.70
Aug-03-2018,1279.50
Aug-02-2018,1276.30
Aug-01-2018,1284.10
Jul-31-2018,1289.90
Jul-30-2018,1287.80
Jul-27-2018,1289.10
Jul-26-2018,1291.60
Jul-25-2018,1297.20
Jul-24-2018,1291.30
Jul-23-2018,1291.20
Jul-20-2018,1297.30
Jul-19-2018,1290.90
Jul-18-2018,1295.50
Jul-17-2018,1295.10
Jul-16-2018,1308.00
Jul-13-2018,1309.50
Jul-12-2018,1315.40
Jul-11-2018,1313.30
Jul-10-2018,1325.10
Jul-09-2018,1329.00
Jul-06-2018,1324.80
Jul-05-2018,1327.60
Jul-04-2018,1258.10
Jul-03-2018,1322.40
Jul-02-2018,1309.90
Jun-29-2018,1323.90
Jun-28-2018,1320.20
Jun-27-2018,1325.70
Jun-26-2018,1329.60
Jun-25-2018,1339.20
Jun-22-2018,1341.30
Jun-21-2018,1341.00
Jun-20-2018,1345.30
Jun-19-2018,1349.20
Jun-18-2018,1351.10
Jun-15-2018,1349.30
Jun-14-2018,1380.60
Jun-13-2018,1373.50
Jun-12-2018,1371.80
Jun-11-2018,1375.50
Jun-08-2018,1374.40
Jun-07-2018,1374.40
Jun-06-2018,1373.50
Jun-05-2018,1374.10
Jun-04-2018,1369.10
Jun-01-2018,1370.20
May-31-2018,1375.20
May-30-2018,1376.90
May-29-2018,1373.90
May-28-2018,1297.60
May-27-2018,1298.30
May-25-2018,1382.10
May-24-2018,1383.10
May-23-2018,1368.10
May-22-2018,1370.70
May-21-2018,1369.70
May-18-2018,1369.90
May-17-2018,1368.60
May-16-2018,1370.80
May-15-2018,1368.80
May-14-2018,1396.90
May-11-2018,1399.40
May-10-2018,1401.10
May-09-2018,1392.00
May-08-2018,1392.80
May-07-2018,1393.20
May-04-2018,1393.70
May-03-2018,1391.40
May-02-2018,1384.30
May-01-2018,1385.40
Apr-30-2018,1398.10
Apr-27-2018,1402.60
Apr-26-2018,1397.00
Apr-25-2018,1401.90
Apr-24-2018,1412.10
Apr-23-2018,1403.00
Apr-20-2018,1417.20
Apr-19-2018,1427.80
Apr-18-2018,1432.50
Apr-17-2018,1428.30
Apr-16-2018,1429.60
Apr-13-2018,1426.90
Apr-12-2018,1420.40
Apr-11-2018,1439.00
Apr-10-2018,1424.50
Apr-09-2018,1418.60
Apr-06-2018,1414.90
Apr-05-2018,1407.10
Apr-04-2018,1418.70
Apr-03-2018,1415.50
Apr-02-2018,1424.80
Mar-29-2018,1405.00
Mar-28-2018,1407.90
Mar-27-2018,1426.80
Mar-26-2018,1440.00
Mar-23-2018,1434.00
Mar-22-2018,1411.20
Mar-21-2018,1405.60
Mar-20-2018,1395.20
Mar-19-2018,1400.70
Mar-16-2018,1395.30
Mar-15-2018,1400.70
Mar-14-2018,1408.70
Mar-13-2018,1410.40
Mar-12-2018,1403.80
Mar-09-2018,1407.00
Mar-08-2018,1403.30
Mar-07-2018,1408.20
Mar-06-2018,1416.20
Mar-05-2018,1400.80
Mar-02-2018,1404.50
Mar-01-2018,1386.30
Feb-28-2018,1399.50
Feb-27-2018,1400.00
Feb-26-2018,1413.50
Feb-23-2018,1409.40
Feb-22-2018,1411.80
Feb-21-2018,1411.00
Feb-20-2018,1408.80
Feb-19-2018,1347.80
Feb-18-2018,1350.50
Feb-16-2018,1433.50
Feb-15-2018,1432.20
Feb-14-2018,1433.60
Feb-13-2018,1405.50
Feb-12-2018,1401.60
Feb-09-2018,1390.80
Feb-08-2018,1394.90
Feb-07-2018,1390.80
Feb-06-2018,1405.50
Feb-05-2018,1413.00
Feb-02-2018,1414.70
Feb-01-2018,1425.20
Jan-31-2018,1420.20
Jan-30-2018,1417.00
Jan-29-2018,1422.10
Jan-26-2018,1434.50
Jan-25-2018,1443.90
Jan-24-2018,1437.10
Jan-23-2018,1415.40
Jan-22-2018,1410.80
Jan-19-2018,1409.80
Jan-18-2018,1402.90
Jan-17-2018,1414.90
Jan-16-2018,1412.00
Jan-15-2018,1341.80
Jan-14-2018,1337.40
Jan-12-2018,1409.60
Jan-11-2018,1395.30
Jan-10-2018,1392.20
Jan-09-2018,1385.20
Jan-08-2018,1391.80
Jan-05-2018,1393.30
Jan-04-2018,1392.30
Jan-03-2018,1389.00
Jan-02-2018,1385.10
Jan-01-2018,1308.70
Dec-29-2017,1376.90
Dec-28-2017,1364.40
Dec-27-2017,1357.30
Dec-26-2017,1353.50
Dec-25-2017,1277.90
Dec-22-2017,1344.80
Dec-21-2017,1336.30
Dec-20-2017,1335.40
Dec-19-2017,1329.80
Dec-18-2017,1330.60
Dec-15-2017,1322.40
Dec-14-2017,1322.20
Dec-13-2017,1313.70
Dec-12-2017,1306.90
Dec-11-2017,1311.80
Dec-08-2017,1313.10
Dec-07-2017,1318.00
Dec-06-2017,1331.20
Dec-05-2017,1330.10
Dec-04-2017,1343.00
Dec-01-2017,1347.80
Nov-30-2017,1342.30
Nov-29-2017,1351.40
Nov-28-2017,1364.00
Nov-27-2017,1363.70
Nov-24-2017,1356.60
Nov-23-2017,1291.66
Nov-22-2017,1361.40
Nov-21-2017,1350.80
Nov-20-2017,1343.60
Nov-17-2017,1364.00
Nov-16-2017,1345.40
Nov-15-2017,1344.70
Nov-14-2017,1350.20
Nov-13-2017,1346.40
Nov-10-2017,1340.50
Nov-09-2017,1352.80
Nov-08-2017,1348.30
Nov-07-2017,1339.90
Nov-06-2017,1345.70
Nov-03-2017,1332.90
Nov-02-2017,1341.40
Nov-01-2017,1340.60
Oct-31-2017,1333.70
Oct-30-2017,1340.90
Oct-27-2017,1335.10
Oct-26-2017,1333.10
Oct-25-2017,1342.50
Oct-24-2017,1341.20
Oct-23-2017,1343.90
Oct-20-2017,1343.20
Oct-19-2017,1352.90
Oct-18-2017,1346.30
Oct-17-2017,1349.50
Oct-16-2017,1366.70
Oct-13-2017,1367.40
Oct-12-2017,1359.30
Oct-11-2017,1351.50
Oct-10-2017,1356.40
Oct-09-2017,1347.40
Oct-06-2017,1337.00
Oct-05-2017,1335.30
Oct-04-2017,1338.00
Oct-03-2017,1335.80
Oct-02-2017,1337.10
Sep-29-2017,1345.30
Sep-28-2017,1349.00
Sep-27-2017,1348.40
Sep-26-2017,1361.80
Sep-25-2017,1371.20
Sep-22-2017,1357.10
Sep-21-2017,1354.40
Sep-20-2017,1376.00
Sep-19-2017,1370.30
Sep-18-2017,1368.30
Sep-15-2017,1383.10
Sep-14-2017,1387.20
Sep-13-2017,1384.70
Sep-12-2017,1389.80
Sep-11-2017,1392.10
Sep-08-2017,1407.30
Sep-07-2017,1406.00
Sep-06-2017,1393.90
Sep-05-2017,1399.20
Sep-04-2017,1338.08
Sep-03-2017,1341.22
Sep-01-2017,1385.10
Aug-31-2017,1376.50
Aug-30-2017,1368.90
Aug-29-2017,1373.70
Aug-28-2017,1370.60
Aug-25-2017,1352.80
Aug-24-2017,1346.90
Aug-23-2017,1349.70
Aug-22-2017,1346.50
Aug-21-2017,1352.00
Aug-18-2017,1346.70
Aug-17-2017,1347.80
Aug-16-2017,1338.60
Aug-15-2017,1335.30
Aug-14-2017,1345.90
Aug-11-2017,1349.20
Aug-10-2017,1345.60
Aug-09-2017,1334.80
Aug-08-2017,1318.20
Aug-07-2017,1319.80
Aug-04-2017,1319.50
Aug-03-2017,1329.40
Aug-02-2017,1333.30
Aug-01-2017,1334.10
Jul-31-2017,1328.40
Jul-28-2017,1330.30
Jul-27-2017,1321.40
Jul-26-2017,1310.10
Jul-25-2017,1311.50
Jul-24-2017,1313.70
Jul-21-2017,1314.20
Jul-20-2017,1305.40
Jul-19-2017,1302.00
Jul-18-2017,1301.80
Jul-17-2017,1293.70
Jul-14-2017,1287.10
Jul-13-2017,1276.80
Jul-12-2017,1279.50
Jul-11-2017,1276.00
Jul-10-2017,1274.30
Jul-07-2017,1270.70
Jul-06-2017,1285.00
Jul-05-2017,1282.20
Jul-04-2017,1227.55
Jul-03-2017,1279.20
Jun-30-2017,1302.30
Jun-29-2017,1306.00
Jun-28-2017,1309.10
Jun-27-2017,1306.70
Jun-26-2017,1306.00
Jun-23-2017,1316.00
Jun-22-2017,1308.70
Jun-21-2017,1305.30
Jun-20-2017,1303.30
Jun-19-2017,1306.90
Jun-16-2017,1316.60
Jun-15-2017,1314.70
Jun-14-2017,1336.10
Jun-13-2017,1329.10
Jun-12-2017,1329.40
Jun-09-2017,1331.80
Jun-08-2017,1339.80
Jun-07-2017,1353.50
Jun-06-2017,1357.90
Jun-05-2017,1343.50
Jun-02-2017,1341.00
Jun-01-2017,1331.10
May-31-2017,1336.40
May-30-2017,1327.00
May-29-2017,1266.69
May-28-2017,1268.22
May-26-2017,1332.70
May-25-2017,1321.20
May-24-2017,1317.60
May-23-2017,1320.00
May-22-2017,1325.90
May-19-2017,1317.80
May-18-2017,1317.10
May-17-2017,1324.10
May-16-2017,1302.30
May-15-2017,1295.90
May-12-2017,1293.60
May-11-2017,1290.80
May-10-2017,1285.50
May-09-2017,1283.00
May-08-2017,1294.00
May-05-2017,1293.70
May-04-2017,1295.30
May-03-2017,1315.50
May-02-2017,1324.00
May-01-2017,1322.50
Apr-28-2017,1335.00
Apr-27-2017,1332.60
Apr-26-2017,1330.90
Apr-25-2017,1333.90
Apr-24-2017,1343.70
Apr-21-2017,1354.90
Apr-20-2017,1349.60
Apr-19-2017,1348.40
Apr-18-2017,1358.80
Apr-17-2017,1357.70
Apr-14-2017,1289.65
Apr-13-2017,1354.60
Apr-12-2017,1345.20
Apr-11-2017,1341.30
Apr-10-2017,1321.20
Apr-07-2017,1324.70
Apr-06-2017,1320.30
Apr-05-2017,1315.40
Apr-04-2017,1325.00
Apr-03-2017,1320.90
Mar-31-2017,1318.00
Mar-30-2017,1314.90
Mar-29-2017,1323.70
Mar-28-2017,1325.70
Mar-27-2017,1325.60
Mar-24-2017,1318.60
Mar-23-2017,1316.70
Mar-22-2017,1319.70
Mar-21-2017,1317.20
Mar-20-2017,1305.40
Mar-17-2017,1301.80
Mar-16-2017,1298.90
Mar-15-2017,1272.50
Mar-14-2017,1274.50
Mar-13-2017,1274.80
Mar-10-2017,1272.20
Mar-09-2017,1273.90
Mar-08-2017,1280.10
Mar-07-2017,1285.90
Mar-06-2017,1295.50
Mar-03-2017,1297.00
Mar-02-2017,1302.10
Mar-01-2017,1319.30
Feb-28-2017,1322.50
Feb-27-2017,1327.30
Feb-24-2017,1326.60
Feb-23-2017,1319.90
Feb-22-2017,1301.50
Feb-21-2017,1307.40
Feb-20-2017,1238.20
Feb-19-2017,1237.30
Feb-17-2017,1307.60
Feb-16-2017,1310.90
Feb-15-2017,1302.40
Feb-14-2017,1293.10
Feb-13-2017,1293.10
Feb-10-2017,1302.70
Feb-09-2017,1303.60
Feb-08-2017,1306.50
Feb-07-2017,1304.60
Feb-06-2017,1301.50
Feb-03-2017,1290.40
Feb-02-2017,1288.80
Feb-01-2017,1277.70
Jan-31-2017,1280.00
Jan-30-2017,1264.60
Jan-27-2017,1259.90
Jan-26-2017,1261.10
Jan-25-2017,1269.30
Jan-24-2017,1282.30
Jan-23-2017,1287.10
Jan-20-2017,1277.40
Jan-19-2017,1273.70
Jan-18-2017,1283.90
Jan-17-2017,1285.60
Jan-16-2017,1202.85
Jan-15-2017,1203.35
Jan-13-2017,1269.50
Jan-12-2017,1271.50
Jan-11-2017,1268.20
Jan-10-2017,1256.70
Jan-09-2017,1255.80
Jan-06-2017,1243.90
Jan-05-2017,1250.30
Jan-04-2017,1235.30
Jan-03-2017,1232.90
Jan-02-2017,1151.05
Dec-30-2016,1222.70
Dec-29-2016,1229.40
Dec-28-2016,1212.20
Dec-27-2016,1210.10
Dec-26-2016,1134.55
Dec-25-2016,1135.00
Dec-23-2016,1205.00
Dec-22-2016,1202.00
Dec-21-2016,1204.70
Dec-20-2016,1205.20
Dec-19-2016,1214.10
Dec-16-2016,1209.10
Dec-15-2016,1201.30
Dec-14-2016,1228.10
Dec-13-2016,1223.40
Dec-12-2016,1230.10
Dec-09-2016,1225.80
Dec-08-2016,1236.20
Dec-07-2016,1240.40
Dec-06-2016,1226.80
Dec-05-2016,1233.50
Dec-02-2016,1234.20
Dec-01-2016,1225.50
Nov-30-2016,1230.20
Nov-29-2016,1247.30
Nov-28-2016,1250.40
Nov-25-2016,1237.30
Nov-24-2016,1185.55
Nov-23-2016,1248.70
Nov-22-2016,1269.80
Nov-21-2016,1268.60
Nov-18-2016,1268.20
Nov-17-2016,1275.60
Nov-16-2016,1282.10
Nov-15-2016,1282.70
Nov-14-2016,1278.70
Nov-11-2016,1275.30
Nov-10-2016,1319.20
Nov-09-2016,1328.30
Nov-08-2016,1328.80
Nov-07-2016,1333.00
Nov-04-2016,1358.30
Nov-03-2016,1356.40
Nov-02-2016,1360.60
Nov-01-2016,1340.60
Oct-31-2016,1325.80
Oct-28-2016,1329.20
Oct-27-2016,1322.10
Oct-26-2016,1316.90
Oct-25-2016,1323.90
Oct-24-2016,1311.00
Oct-21-2016,1316.80
Oct-20-2016,1317.30
Oct-19-2016,1319.00
Oct-18-2016,1312.30
Oct-17-2016,1305.50
Oct-14-2016,1304.10
Oct-13-2016,1306.00
Oct-12-2016,1301.40
Oct-11-2016,1303.20
Oct-10-2016,1307.60
Oct-07-2016,1298.20
Oct-06-2016,1299.20
Oct-05-2016,1315.00
Oct-04-2016,1315.80
Oct-03-2016,1359.60
Sep-30-2016,1364.10
Sep-29-2016,1372.80
Sep-28-2016,1370.40
Sep-27-2016,1377.80
Sep-26-2016,1391.80
Sep-23-2016,1389.00
Sep-22-2016,1392.10
Sep-21-2016,1380.70
Sep-20-2016,1367.10
Sep-19-2016,1366.70
Sep-16-2016,1359.40
Sep-15-2016,1367.20
Sep-14-2016,1375.60
Sep-13-2016,1373.10
Sep-12-2016,1376.70
Sep-09-2016,1385.40
Sep-08-2016,1392.50
Sep-07-2016,1399.40
Sep-06-2016,1403.40
Sep-05-2016,1331.10
Sep-04-2016,1326.25
Sep-02-2016,1377.60
Sep-01-2016,1364.90
Aug-31-2016,1360.00
Aug-30-2016,1366.60
Aug-29-2016,1376.50
Aug-26-2016,1375.30
Aug-25-2016,1376.10
Aug-24-2016,1382.50
Aug-23-2016,1399.90
Aug-22-2016,1397.30
Aug-19-2016,1400.10
Aug-18-2016,1411.20
Aug-17-2016,1402.70
Aug-16-2016,1411.10
Aug-15-2016,1402.70
Aug-12-2016,1398.90
Aug-11-2016,1406.10
Aug-10-2016,1407.70
Aug-09-2016,1402.70
Aug-08-2016,1397.40
Aug-05-2016,1400.00
Aug-04-2016,1420.00
Aug-03-2016,1416.00
Aug-02-2016,1421.50
Aug-01-2016,1408.30
Jul-29-2016,1407.80
Jul-28-2016,1390.90
Jul-27-2016,1384.10
Jul-26-2016,1375.20
Jul-25-2016,1373.90
Jul-22-2016,1378.10
Jul-21-2016,1384.80
Jul-20-2016,1372.30
Jul-19-2016,1384.90
Jul-18-2016,1379.70
Jul-15-2016,1377.80
Jul-14-2016,1382.00
Jul-13-2016,1393.30
Jul-12-2016,1385.00
Jul-11-2016,1405.60
Jul-08-2016,1406.30
Jul-07-2016,1409.30
Jul-06-2016,1416.30
Jul-05-2016,1407.90
Jul-04-2016,1352.00
Jul-03-2016,1345.50
Jul-01-2016,1387.80
Jun-30-2016,1368.50
Jun-29-2016,1374.90
Jun-28-2016,1365.70
Jun-27-2016,1372.30
Jun-24-2016,1370.30
Jun-23-2016,1311.20
Jun-22-2016,1315.60
Jun-21-2016,1318.10
Jun-20-2016,1337.70
Jun-17-2016,1337.10
Jun-16-2016,1339.80
Jun-15-2016,1329.20
Jun-14-2016,1329.10
Jun-13-2016,1331.60
Jun-10-2016,1321.00
Jun-09-2016,1317.70
Jun-08-2016,1307.30
Jun-07-2016,1292.10
Jun-06-2016,1292.70
Jun-03-2016,1287.90
Jun-02-2016,1258.20
Jun-01-2016,1260.50
May-31-2016,1262.60
May-30-2016,1212.15
May-27-2016,1260.90
May-26-2016,1266.90
May-25-2016,1270.70
May-24-2016,1276.00
May-23-2016,1298.20
May-20-2016,1299.20
May-19-2016,1299.20
May-18-2016,1317.60
May-17-2016,1318.20
May-16-2016,1315.10
May-13-2016,1312.80
May-12-2016,1311.00
May-11-2016,1315.90
May-10-2016,1304.60
May-09-2016,1306.20
May-06-2016,1333.40
May-05-2016,1311.10
May-04-2016,1315.60
May-03-2016,1334.10
May-02-2016,1338.60
Apr-29-2016,1332.70
Apr-28-2016,1308.10
Apr-27-2016,1291.30
Apr-26-2016,1283.90
Apr-25-2016,1280.60
Apr-22-2016,1270.30
Apr-21-2016,1291.00
Apr-20-2016,1293.80
Apr-19-2016,1292.30
Apr-18-2016,1271.80
Apr-15-2016,1271.20
Apr-14-2016,1263.60
Apr-13-2016,1285.40
Apr-12-2016,1297.90
Apr-11-2016,1293.90
Apr-08-2016,1278.80
Apr-07-2016,1273.80
Apr-06-2016,1260.30
Apr-05-2016,1266.00
Apr-04-2016,1256.20
Apr-01-2016,1260.40
Mar-31-2016,1272.40
Mar-30-2016,1268.40
Mar-29-2016,1277.80
Mar-28-2016,1262.20
Mar-25-2016,1216.70
Mar-24-2016,1263.90
Mar-23-2016,1265.50
Mar-22-2016,1290.30
Mar-21-2016,1284.20
Mar-18-2016,1293.50
Mar-17-2016,1305.60
Mar-16-2016,1272.40
Mar-15-2016,1271.70
Mar-14-2016,1285.90
Mar-11-2016,1300.10
Mar-10-2016,1311.60
Mar-09-2016,1294.90
Mar-08-2016,1300.50
Mar-07-2016,1301.80
Mar-04-2016,1307.10
Mar-03-2016,1292.20
Mar-02-2016,1274.50
Mar-01-2016,1262.70
Feb-29-2016,1264.80
Feb-26-2016,1250.30
Feb-25-2016,1268.50
Feb-24-2016,1268.60
Feb-23-2016,1252.90
Feb-22-2016,1238.20
Feb-19-2016,1258.90
Feb-18-2016,1254.00
Feb-17-2016,1238.70
Feb-16-2016,1232.60
Feb-15-2016,1208.10
Feb-14-2016,1233.60
Feb-12-2016,1262.70
Feb-11-2016,1273.60
Feb-10-2016,1224.10
Feb-09-2016,1228.40
Feb-08-2016,1229.70
Feb-05-2016,1189.50
Feb-04-2016,1189.20
Feb-03-2016,1174.80
Feb-02-2016,1161.60
Feb-01-2016,1163.60
Jan-29-2016,1152.00
Jan-28-2016,1153.80
Jan-27-2016,1154.00
Jan-26-2016,1157.40
Jan-25-2016,1142.50
Jan-22-2016,1132.70
Jan-21-2016,1133.70
Jan-20-2016,1141.80
Jan-19-2016,1125.90
Jan-18-2016,1088.50
Jan-17-2016,1090.30
Jan-15-2016,1127.60
Jan-14-2016,1113.10
Jan-13-2016,1127.50
Jan-12-2016,1127.20
Jan-11-2016,1138.60
Jan-08-2016,1141.80
Jan-07-2016,1152.50
Jan-06-2016,1141.70
Jan-05-2016,1128.20
Jan-04-2016,1125.30
Dec-31-2015,1110.60
Dec-30-2015,1110.40
Dec-29-2015,1118.20
Dec-28-2015,1117.70
Dec-24-2015,1125.50
Dec-23-2015,1117.80
Dec-22-2015,1123.60
Dec-21-2015,1130.10
Dec-18-2015,1112.90
Dec-17-2015,1097.70
Dec-16-2015,1124.90
Dec-15-2015,1109.40
Dec-14-2015,1111.00
Dec-11-2015,1123.40
Dec-10-2015,1119.90
Dec-09-2015,1124.50
Dec-08-2015,1123.60
Dec-07-2015,1123.90
Dec-04-2015,1132.80
Dec-03-2015,1110.20
Dec-02-2015,1102.00
Dec-01-2015,1111.60
Nov-30-2015,1113.50
Nov-27-2015,1104.10
Nov-26-2015,1070.80
Nov-25-2015,1118.00
Nov-24-2015,1121.20
Nov-23-2015,1114.30
Nov-20-2015,1123.40
Nov-19-2015,1125.20
Nov-18-2015,1116.50
Nov-17-2015,1116.50
Nov-16-2015,1132.10
Nov-13-2015,1130.90
Nov-12-2015,1130.90
Nov-11-2015,1135.00
Nov-10-2015,1139.00
Nov-09-2015,1138.80
Nov-06-2015,1137.50
Nov-05-2015,1149.70
Nov-04-2015,1150.80
Nov-03-2015,1158.20
Nov-02-2015,1180.00
Oct-30-2015,1184.80
Oct-29-2015,1191.40
Oct-28-2015,1218.90
Oct-27-2015,1207.80
Oct-26-2015,1209.90
Oct-23-2015,1208.30
Oct-22-2015,1212.30
Oct-21-2015,1213.80
Oct-20-2015,1225.00
Oct-19-2015,1220.40
Oct-16-2015,1230.70
Oct-15-2015,1235.50
Oct-14-2015,1227.70
Oct-13-2015,1215.80
Oct-12-2015,1215.20
Oct-09-2015,1206.50
Oct-08-2015,1194.00
Oct-07-2015,1198.10
Oct-06-2015,1195.40
Oct-05-2015,1187.60
Oct-02-2015,1188.30
Oct-01-2015,1166.20
Sep-30-2015,1167.70
Sep-29-2015,1183.20
Sep-28-2015,1188.50
Sep-25-2015,1202.90
Sep-24-2015,1211.00
Sep-23-2015,1190.40
Sep-22-2015,1183.70
Sep-21-2015,1193.50
Sep-18-2015,1198.20
Sep-17-2015,1178.90
Sep-16-2015,1180.30
Sep-15-2015,1164.50
Sep-14-2015,1169.70
Sep-11-2015,1165.90
Sep-10-2015,1171.90
Sep-09-2015,1164.70
Sep-08-2015,1183.90
Sep-07-2015,1119.90
Sep-06-2015,1119.90
Sep-04-2015,1184.50
Sep-03-2015,1187.50
Sep-02-2015,1198.40
Sep-01-2015,1205.30
Aug-31-2015,1200.90
Aug-28-2015,1202.40
Aug-27-2015,1191.20
Aug-26-2015,1193.00
Aug-25-2015,1207.70
Aug-24-2015,1222.90
Aug-21-2015,1230.80
Aug-20-2015,1226.20
Aug-19-2015,1201.10
Aug-18-2015,1190.30
Aug-17-2015,1191.90
Aug-14-2015,1186.30
Aug-13-2015,1189.10
Aug-12-2015,1197.00
Aug-11-2015,1181.70
Aug-10-2015,1179.80
Aug-07-2015,1169.80
Aug-06-2015,1165.60
Aug-05-2015,1161.10
Aug-04-2015,1162.70
Aug-03-2015,1160.80
Jul-31-2015,1167.10
Jul-30-2015,1167.40
Jul-29-2015,1171.50
Jul-28-2015,1174.60
Jul-27-2015,1174.60
Jul-24-2015,1164.00
Jul-23-2015,1174.10
Jul-22-2015,1171.60
Jul-21-2015,1183.50
Jul-20-2015,1189.50
Jul-17-2015,1214.70
Jul-16-2015,1227.20
Jul-15-2015,1230.30
Jul-14-2015,1236.40
Jul-13-2015,1155.20
Jul-10-2015,1240.60
Jul-09-2015,1239.10
Jul-08-2015,1242.60
Jul-07-2015,1233.50
Jul-06-2015,1254.60
Jul-03-2015,1167.80
Jul-02-2015,1245.50
Jul-01-2015,1252.50
Jun-30-2015,1254.80
Jun-29-2015,1262.00
Jun-26-2015,1257.10
Jun-25-2015,1254.30
Jun-24-2015,1255.00
Jun-23-2015,1258.80
Jun-22-2015,1266.10
Jun-19-2015,1283.40
Jun-18-2015,1284.80
Jun-17-2015,1260.90
Jun-16-2015,1263.40
Jun-15-2015,1269.80
Jun-12-2015,1265.00
Jun-11-2015,1266.60
Jun-10-2015,1272.60
Jun-09-2015,1260.80
Jun-08-2015,1256.00
Jun-05-2015,1250.60
Jun-04-2015,1254.10
Jun-03-2015,1263.90
Jun-02-2015,1271.80
Jun-01-2015,1264.40
May-29-2015,1264.70
May-28-2015,1264.50
May-27-2015,1262.60
May-26-2015,1264.20
May-25-2015,1207.40
May-24-2015,1204.40
May-22-2015,1281.70
May-21-2015,1280.10
May-20-2015,1285.50
May-19-2015,1283.40
May-18-2015,1303.20
May-15-2015,1300.90
May-14-2015,1301.00
May-13-2015,1294.20
May-12-2015,1269.00
May-11-2015,1259.30
May-08-2015,1264.50
May-07-2015,1260.50
May-06-2015,1268.70
May-05-2015,1270.20
May-04-2015,1261.00
May-01-2015,1248.10
Apr-30-2015,1255.00
Apr-29-2015,1282.00
Apr-28-2015,1283.40
Apr-27-2015,1271.20
Apr-24-2015,1242.40
Apr-23-2015,1264.00
Apr-22-2015,1256.70
Apr-21-2015,1271.10
Apr-20-2015,1261.30
Apr-17-2015,1270.10
Apr-16-2015,1265.00
Apr-15-2015,1268.50
Apr-14-2015,1260.10
Apr-13-2015,1269.80
Apr-10-2015,1275.30
Apr-09-2015,1263.60
Apr-08-2015,1273.10
Apr-07-2015,1280.40
Apr-06-2015,1287.40
Apr-03-2015,1270.20
Apr-02-2015,1270.20
Apr-01-2015,1276.20
Mar-31-2015,1254.20
Mar-30-2015,1258.40
Mar-27-2015,1273.90
Mar-26-2015,1279.00
Mar-25-2015,1269.30
Mar-24-2015,1263.20
Mar-23-2015,1259.50
Mar-20-2015,1256.70
Mar-19-2015,1241.50
Mar-18-2015,1229.50
Mar-17-2015,1226.50
Mar-16-2015,1231.30
Mar-13-2015,1230.90
Mar-12-2015,1231.00
Mar-11-2015,1230.40
Mar-10-2015,1240.10
Mar-09-2015,1250.00
Mar-06-2015,1247.60
Mar-05-2015,1278.10
Mar-04-2015,1282.60
Mar-03-2015,1286.20
Mar-02-2015,1287.80
Feb-27-2015,1291.40
Feb-26-2015,1288.10
Feb-25-2015,1278.00
Feb-24-2015,1275.10
Feb-23-2015,1280.70
Feb-20-2015,1285.20
Feb-19-2015,1288.90
Feb-18-2015,1283.50
Feb-17-2015,1291.90
Feb-16-2015,1231.70
Feb-15-2015,1228.80
Feb-13-2015,1307.20
Feb-12-2015,1300.70
Feb-11-2015,1301.20
Feb-10-2015,1313.20
Feb-09-2015,1321.90
Feb-06-2015,1314.60
Feb-05-2015,1336.90
Feb-04-2015,1263.80
Feb-03-2015,1332.30
Feb-02-2015,1347.40
Jan-30-2015,1349.60
Jan-29-2015,1328.80
Jan-28-2015,1367.20
Jan-27-2015,1379.70
Jan-26-2015,1370.60
Jan-23-2015,1382.60
Jan-22-2015,1390.20
Jan-21-2015,1378.40
Jan-20-2015,1377.40
Jan-19-2015,1275.90
Jan-18-2015,1279.00
Jan-16-2015,1364.90
Jan-15-2015,1352.80
Jan-14-2015,1324.50
Jan-13-2015,1334.50
Jan-12-2015,1333.20
Jan-09-2015,1317.40
Jan-08-2015,1311.60
Jan-07-2015,1313.60
Jan-06-2015,1322.20
Jan-05-2015,1313.50
Jan-02-2015,1297.70
Jan-01-2015,1186.80
Dec-31-2014,1295.40
Dec-30-2014,1311.90
Dec-29-2014,1292.90
Dec-26-2014,1307.70
Dec-25-2014,1177.00
Dec-24-2014,1285.60
Dec-23-2014,1289.70
Dec-22-2014,1289.70
Dec-19-2014,1305.60
Dec-18-2014,1303.90
Dec-17-2014,1302.30
Dec-16-2014,1302.00
Dec-15-2014,1317.70
Dec-12-2014,1333.50
Dec-11-2014,1342.30
Dec-10-2014,1345.50
Dec-09-2014,1350.20
Dec-08-2014,1314.40
Dec-05-2014,1310.80
Dec-04-2014,1324.20
Dec-03-2014,1325.80
Dec-02-2014,1314.70
Dec-01-2014,1332.50
Nov-28-2014,1291.20
Nov-27-2014,1188.80
Nov-26-2014,1314.50
Nov-25-2014,1315.20
Nov-24-2014,1314.20
Nov-21-2014,1315.90
Nov-20-2014,1308.90
Nov-19-2014,1313.40
Nov-18-2014,1315.50
Nov-17-2014,1303.70
Nov-14-2014,1305.60
Nov-13-2014,1281.40
Nov-12-2014,1280.40
Nov-11-2014,1285.10
Nov-10-2014,1281.30
Nov-07-2014,1291.00
Nov-06-2014,1264.40
Nov-05-2014,1268.10
Nov-04-2014,1290.30
Nov-03-2014,1294.40
Oct-31-2014,1295.90
Oct-30-2014,1322.90
Oct-29-2014,1349.20
Oct-28-2014,1352.60
Oct-27-2014,1352.40
Oct-24-2014,1355.00
Oct-23-2014,1352.10
Oct-22-2014,1366.60
Oct-21-2014,1371.80
